"lon","lat","inc_date","inc_id","is_vehicle"
"-122.549416","45.517345","2025-11-19","25-212126","Yes"
"-122.562342","45.521297","2025-11-19","25-212121","Yes"
"-122.578148","45.475667","2025-11-19","25-212118","No"
"-122.595219","45.493124","2025-11-19","25-212116","Yes"
"-122.670786","45.526476","2025-11-19","25-212115","No"
"-122.750201","45.596063","2025-11-19","25-212111","Yes"
"-122.568553","45.533458","2025-11-19","25-212105","Yes"
"-122.681314","45.528680","2025-11-19","25-212104","No"
"-122.674783","45.505884","2025-11-19","25-212092","No"
"-122.594222","45.468642","2025-11-19","25-212091","Yes"
"-122.743783","45.588540","2025-11-19","25-212082","No"
"-122.677633","45.523277","2025-11-19","25-212076","No"
"-122.652030","45.496930","2025-11-19","25-212074","Yes"
"-122.618119","45.505702","2025-11-19","25-212069","Yes"
"-122.664354","45.526733","2025-11-19","25-212063","No"
"-122.679960","45.580065","2025-11-19","25-212061","No"
"-122.656195","45.518692","2025-11-19","25-212056","Yes"
"-122.594739","45.497265","2025-11-19","25-212049","No"
"-122.693883","45.515211","2025-11-19","25-212048","No"
"-122.625660","45.571230","2025-11-19","25-212047","Yes"
"-122.571990","45.532340","2025-11-19","25-212046","Yes"
"-122.602377","45.529257","2025-11-19","25-212038","Yes"
"-122.481380","45.552266","2025-11-19","25-212037","No"
"-122.590317","45.475679","2025-11-19","25-212035","Yes"
"-122.560932","45.522964","2025-11-19","25-212028","No"
"-122.651004","45.487179","2025-11-19","25-212027","No"
"-122.554250","45.474958","2025-11-19","25-212024","No"
"-122.587185","45.535425","2025-11-19","25-212023","Yes"
"-122.585340","45.485193","2025-11-19","25-212022","No"
"-122.657788","45.509721","2025-11-19","25-212017","Yes"
"-122.657252","45.508702","2025-11-19","25-212015","No"
"-122.656031","45.479288","2025-11-19","25-212014","No"
"-122.636671","45.594068","2025-11-19","25-212013","No"
"-122.624272","45.506693","2025-10-16","25-201749","Yes"
"-122.550471","45.515629","2025-10-16","25-201748","No"
"-122.566808","45.519431","2025-10-16","25-201746","No"
"-122.631967","45.518354","2025-10-16","25-201739","No"
"-122.662648","45.536504","2025-10-16","25-201738","Yes"
"-122.657585","45.535061","2025-10-16","25-201737","No"
"-122.679874","45.580023","2025-10-16","25-201736","Yes"
"-122.534536","45.522617","2025-10-16","25-201735","No"
"-122.677261","45.530450","2025-10-16","25-201733","No"
"-122.532309","45.567587","2025-10-16","25-201732","No"
"-122.538763","45.524069","2025-10-16","25-201728","No"
"-122.672036","45.523340","2025-10-16","25-201727","No"
"-122.689390","45.581750","2025-10-16","25-201724","Yes"
"-122.669874","45.523059","2025-10-16","25-201723","No"
"-122.564706","45.482704","2025-10-16","25-201722","Yes"
"-122.686359","45.524743","2025-10-16","25-201718","No"
"-122.615850","45.510370","2025-10-16","25-201717","No"
"-122.616164","45.526414","2025-10-16","25-201712","Yes"
"-122.683364","45.529345","2025-10-16","25-201711","No"
"-122.532188","45.483385","2025-10-16","25-201709","No"
"-122.636968","45.464280","2025-10-16","25-201707","Yes"
"-122.635172","45.464215","2025-10-16","25-201704","No"
"-122.556371","45.560528","2025-10-16","25-201702","Yes"
"-122.664338","45.517272","2025-10-16","25-201701","No"
"-122.504087","45.549433","2025-10-16","25-201700","Yes"
"-122.677299","45.521342","2025-10-16","25-201694","No"
"-122.675540","45.526647","2025-10-16","25-201691","No"
"-122.556155","45.534260","2025-10-16","25-201690","Yes"
"-122.497795","45.548233","2025-10-16","25-201688","Yes"
"-122.532360","45.496970","2025-10-16","25-201686","No"
"-122.688281","45.524986","2025-10-16","25-201684","Yes"
"-122.688308","45.525699","2025-10-16","25-201683","No"
"-122.693908","45.537095","2025-10-16","25-201679","Yes"
"-122.587397","45.573230","2025-10-16","25-201677","No"
"-122.560768","45.558783","2025-10-16","25-201675","Yes"
"-122.667900","45.475871","2025-10-16","25-201671","Yes"
"-122.638099","45.518577","2025-10-16","25-201670","No"
"-122.643551","45.497365","2025-10-16","25-201669","Yes"
"-122.593477","45.463267","2025-10-16","25-201664","Yes"
"-122.583316","45.572036","2025-10-16","25-201660","No"
"-122.504480","45.550030","2025-10-16","25-201659","No"
"-122.546509","45.519169","2025-10-16","25-201658","No"
"-122.539869","45.476493","2025-10-16","25-201655","Yes"
"-122.562803","45.503524","2025-10-16","25-201651","Yes"
"-122.638230","45.528436","2025-10-16","25-201650","No"
"-122.647211","45.497711","2025-10-16","25-201647","Yes"
"-122.687600","45.562200","2025-10-16","25-201644","No"
"-122.652966","45.577181","2025-10-16","25-201643","No"
"-122.605153","45.532343","2025-10-16","25-201642","Yes"
"-122.673914","45.525948","2025-10-16","25-201641","No"
"-122.658682","45.519360","2025-10-16","25-201638","No"
"-122.572132","45.513620","2025-10-16","25-201633","Yes"
"-122.662740","45.522955","2025-10-16","25-201630","No"
"-122.546525","45.547937","2025-10-16","25-201623","Yes"
"-122.594290","45.534883","2025-10-16","25-201620","Yes"
"-122.566151","45.482745","2025-10-16","25-201619","No"
"-122.636652","45.497787","2025-10-16","25-201616","No"
"-122.671572","45.536644","2025-10-16","25-201614","Yes"
"-122.661130","45.516219","2025-10-16","25-201609","Yes"
"-122.567255","45.489939","2025-10-16","25-201608","No"
"-122.573441","45.561980","2025-10-16","25-201607","No"
"-122.596809","45.497242","2025-10-16","25-201606","No"
"-122.681373","45.522790","2025-10-16","25-201604","No"
"-122.675759","45.520267","2025-10-16","25-201603","No"
"-122.660728","45.519748","2025-10-16","25-201599","No"
"-122.652550","45.520462","2025-10-16","25-201595","Yes"
"-122.672469","45.567436","2025-10-16","25-201590","Yes"
"-122.681264","45.554128","2025-10-16","25-201589","No"
"-122.680824","45.553558","2025-10-16","25-201588","No"
"-122.513877","45.503491","2025-10-16","25-201585","No"
"-122.643470","45.578680","2025-10-16","25-201584","Yes"
"-122.635856","45.593872","2025-10-16","25-201576","No"
"-122.625810","45.519574","2025-10-16","25-201575","Yes"
"-122.635138","45.479919","2025-10-16","25-201574","Yes"
"-122.608664","45.476661","2025-10-16","25-201571","Yes"
"-122.689401","45.527818","2025-10-16","25-201566","No"
"-122.754772","45.592172","2025-10-16","25-201563","Yes"
"-122.652966","45.517934","2025-10-16","25-201559","No"
"-122.622199","45.482056","2025-10-16","25-201558","No"
"-122.683151","45.595540","2025-10-16","25-201553","No"
"-122.555568","45.532676","2025-10-16","25-201546","No"
"-122.585192","45.497301","2025-10-16","25-201544","No"
"-122.689491","45.534544","2025-10-16","25-201537","No"
"-122.691400","45.535093","2025-10-16","25-201535","No"
"-122.679611","45.550755","2025-10-16","25-201533","Yes"
"-122.694095","45.527814","2025-10-16","25-201526","No"
"-122.547584","45.548081","2025-10-16","25-201523","Yes"
"-122.558070","45.469770","2025-10-16","25-201522","No"
"-122.673876","45.513685","2025-10-16","25-201519","No"
"-122.601939","45.539853","2025-10-16","25-201518","Yes"
"-122.679173","45.527057","2025-10-16","25-201511","No"
"-122.650897","45.511293","2025-10-16","25-201503","No"
"-122.692652","45.535442","2025-10-16","25-201501","No"
"-122.639512","45.462478","2025-10-16","25-201500","No"
"-122.570604","45.497397","2025-10-16","25-201496","Yes"
"-122.617462","45.481337","2025-10-16","25-201491","Yes"
"-122.499034","45.518121","2025-10-16","25-201488","No"
"-122.609074","45.474833","2025-10-16","25-201487","Yes"
"-122.623660","45.506170","2025-10-16","25-201481","Yes"
"-122.625848","45.520287","2025-10-16","25-201477","No"
"-122.581050","45.567680","2025-10-16","25-201475","Yes"
"-122.571650","45.530740","2025-10-16","25-201474","Yes"
"-122.552682","45.498297","2025-10-16","25-201470","No"
"-122.700634","45.537665","2025-10-16","25-201465","Yes"
"-122.537338","45.480450","2025-10-16","25-201459","No"
"-122.667000","45.539770","2025-10-16","25-201450","No"
"-122.678766","45.526113","2025-10-16","25-201447","No"
"-122.737069","45.597044","2025-10-15","25-201444","Yes"
"-122.677342","45.496346","2025-10-15","25-201443","No"
"-122.579586","45.486547","2025-10-15","25-201442","Yes"
"-122.647408","45.486941","2025-10-15","25-201433","No"
"-122.690831","45.517579","2025-10-15","25-201432","No"
"-122.672960","45.522260","2025-10-15","25-201431","No"
"-122.557767","45.555389","2025-10-15","25-201430","Yes"
"-122.646936","45.537445","2025-10-15","25-201426","No"
"-122.661770","45.521509","2025-10-15","25-201424","No"
"-122.588006","45.497436","2025-10-15","25-201423","Yes"
"-122.637628","45.482112","2025-10-15","25-201422","Yes"
"-122.676247","45.530432","2025-10-15","25-201421","No"
"-122.634544","45.515474","2025-10-15","25-201420","No"
"-122.683550","45.530200","2025-10-15","25-201413","No"
"-122.672009","45.499339","2025-10-15","25-201403","No"
"-122.695747","45.526213","2025-10-15","25-201401","No"
"-122.577993","45.511240","2025-10-15","25-201398","Yes"
"-122.665558","45.513732","2025-10-15","25-201396","No"
"-122.537679","45.531304","2025-10-15","25-201391","No"
"-122.496743","45.503670","2025-10-15","25-201387","Yes"
"-122.622635","45.520996","2025-10-15","25-201385","Yes"
"-122.632809","45.526404","2025-10-15","25-201382","Yes"
"-122.553625","45.518674","2025-10-15","25-201378","Yes"
"-122.691075","45.514332","2025-10-15","25-201373","No"
"-122.685646","45.590115","2025-10-15","25-201372","No"
"-122.569231","45.518088","2025-10-15","25-201369","Yes"
"-122.731898","45.588893","2025-10-15","25-201368","No"
"-122.567954","45.518991","2025-10-15","25-201367","Yes"
"-122.619229","45.535072","2025-10-15","25-201365","Yes"
"-122.668394","45.538125","2025-10-15","25-201364","No"
"-122.631507","45.498292","2025-10-15","25-201361","Yes"
"-122.534750","45.482700","2025-10-15","25-201359","Yes"
"-122.686222","45.525405","2025-10-15","25-201358","No"
"-122.617019","45.534756","2025-10-15","25-201356","Yes"
"-122.537920","45.527434","2025-10-15","25-201354","No"
"-122.639618","45.497940","2025-10-15","25-201352","No"
"-122.637068","45.520748","2025-10-15","25-201347","No"
"-122.649946","45.476499","2025-10-15","25-201345","No"
"-122.649291","45.490585","2025-10-15","25-201341","Yes"
"-122.663681","45.522443","2025-10-15","25-201336","Yes"
"-122.565912","45.472355","2025-10-15","25-201334","No"
"-122.552825","45.534165","2025-10-15","25-201332","Yes"
"-122.537636","45.533574","2025-10-15","25-201329","Yes"
"-122.571901","45.514326","2025-10-15","25-201326","Yes"
"-122.713472","45.585368","2025-10-15","25-201324","Yes"
"-122.564477","45.467782","2025-10-15","25-201306","No"
"-122.568566","45.468431","2025-10-15","25-201305","Yes"
"-122.679450","45.566870","2025-10-15","25-201300","Yes"
"-122.560969","45.469356","2025-10-15","25-201289","No"
"-122.508080","45.522346","2025-10-15","25-201288","No"
"-122.558466","45.516128","2025-10-15","25-201287","No"
"-122.712135","45.544715","2025-10-15","25-201283","Yes"
"-122.545011","45.523309","2025-10-15","25-201282","No"
"-122.659220","45.537250","2025-10-15","25-201279","Yes"
"-122.592074","45.480495","2025-10-15","25-201278","No"
"-122.680333","45.527079","2025-10-15","25-201275","No"
"-122.571365","45.529598","2025-10-15","25-201266","Yes"
"-122.670810","45.524450","2025-10-15","25-201265","No"
"-122.698210","45.528500","2025-10-15","25-201264","No"
"-122.639775","45.481735","2025-10-15","25-201261","No"
"-122.700010","45.570560","2025-10-15","25-201260","No"
"-122.659913","45.504501","2025-10-15","25-201258","Yes"
"-122.691438","45.555997","2025-10-15","25-201254","No"
"-122.679402","45.530800","2025-10-15","25-201253","No"
"-122.659982","45.517429","2025-10-15","25-201246","No"
"-122.623858","45.489498","2025-10-15","25-201245","Yes"
"-122.485294","45.490518","2025-10-15","25-201244","Yes"
"-122.684562","45.520747","2025-10-15","25-201239","No"
"-122.561048","45.476136","2025-10-15","25-201238","Yes"
"-122.659636","45.565528","2025-10-15","25-201236","Yes"
"-122.579937","45.496892","2025-10-15","25-201234","Yes"
"-122.655566","45.533610","2025-10-15","25-201233","Yes"
"-122.750303","45.596061","2025-10-15","25-201232","Yes"
"-122.677441","45.507824","2025-10-15","25-201231","No"
"-122.599295","45.565262","2025-10-15","25-201229","Yes"
"-122.656211","45.519305","2025-10-15","25-201227","No"
"-122.711127","45.542374","2025-10-15","25-201226","Yes"
"-122.588719","45.565585","2025-10-15","25-201223","Yes"
"-122.659929","45.518587","2025-10-15","25-201222","No"
"-122.547311","45.534157","2025-10-15","25-201218","No"
"-122.661590","45.547901","2025-10-15","25-201213","Yes"
"-122.660210","45.526413","2025-10-15","25-201211","No"
"-122.476948","45.549144","2025-10-15","25-201210","No"
"-122.673557","45.535391","2025-10-15","25-201209","No"
"-122.671306","45.532833","2025-10-15","25-201208","No"
"-122.528633","45.531773","2025-10-15","25-201206","No"
"-122.555151","45.579085","2025-10-15","25-201205","Yes"
"-122.701260","45.575990","2025-10-15","25-201204","Yes"
"-122.633743","45.516159","2025-10-15","25-201197","No"
"-122.676132","45.521472","2025-10-15","25-201189","No"
"-122.628384","45.518973","2025-10-15","25-201187","No"
"-122.537227","45.512938","2025-10-15","25-201184","No"
"-122.672578","45.546327","2025-10-15","25-201181","Yes"
"-122.513167","45.526471","2025-09-15","25-190821","No"
"-122.510597","45.504222","2025-09-15","25-190816","No"
"-122.513905","45.504169","2025-09-15","25-190815","No"
"-122.609436","45.462697","2025-09-15","25-190810","Yes"
"-122.696246","45.532612","2025-09-15","25-190809","No"
"-122.551467","45.546786","2025-09-15","25-190808","Yes"
"-122.646440","45.512080","2025-09-15","25-190805","No"
"-122.549050","45.497830","2025-09-15","25-190804","Yes"
"-122.750153","45.586793","2025-09-15","25-190802","Yes"
"-122.679171","45.563283","2025-09-15","25-190801","No"
"-122.677378","45.528028","2025-09-15","25-190799","No"
"-122.590175","45.473666","2025-09-15","25-190794","Yes"
"-122.535934","45.497133","2025-09-15","25-190793","Yes"
"-122.498367","45.550039","2025-09-15","25-190792","No"
"-122.677754","45.529099","2025-09-15","25-190789","No"
"-122.567960","45.518670","2025-09-15","25-190786","Yes"
"-122.774511","45.588091","2025-09-15","25-190777","No"
"-122.540882","45.502461","2025-09-15","25-190776","No"
"-122.562450","45.504387","2025-09-15","25-190775","No"
"-122.560961","45.523350","2025-09-15","25-190770","Yes"
"-122.716694","45.484570","2025-09-15","25-190769","Yes"
"-122.513534","45.514037","2025-09-15","25-190766","Yes"
"-122.664499","45.498255","2025-09-15","25-190762","No"
"-122.667165","45.485211","2025-09-15","25-190761","Yes"
"-122.578229","45.503429","2025-09-15","25-190759","Yes"
"-122.525754","45.526527","2025-09-15","25-190758","No"
"-122.637189","45.518880","2025-09-15","25-190756","No"
"-122.675963","45.542568","2025-09-15","25-190755","Yes"
"-122.673871","45.521210","2025-09-15","25-190754","No"
"-122.673233","45.541505","2025-09-15","25-190750","No"
"-122.597141","45.469233","2025-09-15","25-190748","Yes"
"-122.629647","45.502255","2025-09-15","25-190746","Yes"
"-122.656817","45.514084","2025-09-15","25-190743","No"
"-122.558114","45.528074","2025-09-15","25-190742","Yes"
"-122.561041","45.524127","2025-09-15","25-190740","No"
"-122.655080","45.523330","2025-09-15","25-190739","No"
"-122.577534","45.532417","2025-09-15","25-190737","No"
"-122.577732","45.490239","2025-09-15","25-190735","Yes"
"-122.692392","45.518361","2025-09-15","25-190729","No"
"-122.691531","45.585428","2025-09-15","25-190727","No"
"-122.509137","45.533694","2025-09-15","25-190726","No"
"-122.540324","45.485880","2025-09-15","25-190723","Yes"
"-122.661248","45.520124","2025-09-15","25-190721","No"
"-122.540029","45.484586","2025-09-15","25-190720","No"
"-122.677170","45.516371","2025-09-15","25-190718","No"
"-122.579125","45.546409","2025-09-15","25-190717","No"
"-122.720952","45.467676","2025-09-15","25-190714","No"
"-122.564709","45.475977","2025-09-15","25-190703","No"
"-122.686360","45.527874","2025-09-15","25-190701","No"
"-122.735066","45.584569","2025-09-15","25-190698","No"
"-122.657720","45.514365","2025-09-15","25-190694","No"
"-122.548631","45.557194","2025-09-15","25-190690","Yes"
"-122.568566","45.468431","2025-09-15","25-190687","No"
"-122.617465","45.480626","2025-09-15","25-190686","Yes"
"-122.630972","45.534965","2025-09-15","25-190685","No"
"-122.487291","45.504287","2025-09-15","25-190680","Yes"
"-122.681630","45.576900","2025-09-15","25-190677","No"
"-122.561084","45.475617","2025-09-15","25-190676","No"
"-122.560150","45.524540","2025-09-15","25-190670","No"
"-122.673801","45.540397","2025-09-15","25-190664","Yes"
"-122.680201","45.604698","2025-09-15","25-190663","No"
"-122.637630","45.481820","2025-09-15","25-190662","Yes"
"-122.557688","45.534341","2025-09-15","25-190660","No"
"-122.506624","45.500801","2025-09-15","25-190656","Yes"
